Timestamp,Signal
1173.80,1934
1174.00,1931
1174.20,1931
1174.40,1931
1174.60,1931
1174.80,1931
1175.00,1929
1175.20,1931
1175.40,1931
1175.60,1929
1175.80,1931
1176.00,1933
1176.20,1931
1176.40,1929
1176.60,1931
1176.80,1931
1177.00,1931
1177.20,1932
1177.40,1931
1177.60,1931
1177.80,1930
1178.00,1929
1178.20,1930
1178.40,1926
1178.60,1929
1178.80,1931
1179.00,1927
1179.20,1933
1179.40,1930
1179.60,1933
1179.80,1931
1180.00,1929
1180.20,1929
1180.40,1931
1180.60,1931
1180.80,1930
1181.00,1931
1181.20,1931
1181.40,1930
1181.60,1930
1181.80,1931
1182.00,1930
1182.20,1932
1182.40,1931
1182.60,1929
1182.80,1931
1183.00,1930
1183.20,1929
1183.40,1929
1183.60,1931
1183.80,1934
1184.00,1931
1184.20,1930
1184.40,1933
1184.60,1933
1184.80,1933
1185.00,1931
1185.20,1931
1185.40,1930
1185.60,1931
1185.80,1934
1186.00,1931
1186.20,1932
1186.40,1933
1186.60,1934
1186.80,1929
1187.00,1930
1187.20,1930
1187.40,1930
1187.60,1930
1187.80,1935
1188.00,1934
1188.20,1934
1188.40,1934
1188.60,1931
1188.80,1932
1189.00,1929
1189.20,1930
1189.40,1931
1189.60,1930
1189.80,1931
1190.00,1932
1190.20,1931
1190.40,1927
1190.60,1931
1190.80,1933
1191.00,1929
1191.20,1927
1191.40,1930
1191.60,1927
1191.80,1932
1192.00,1931
1192.20,1930
1192.40,1931
1192.60,1935
1192.80,1931
1193.00,1931
1193.20,1927
1193.40,1927
1193.60,1930
1193.80,1934
1194.00,1933
1194.20,1931
1194.40,1931
1194.60,1931
1194.80,1930
1195.00,1929
1195.20,1930
1195.40,1929
1195.60,1928
1195.80,1934
1196.00,1931
1196.20,1933
1196.40,1929
1196.60,1931
1196.80,1931
1197.00,1932
1197.20,1931
1197.40,1932
1197.60,1933
1197.80,1933
1198.00,1931
1198.20,1927
1198.40,1926
1198.60,1927
1198.80,1932
1199.00,1931
1199.20,1930
1199.40,1931
1199.60,1933
1199.80,1931
1200.00,1927
1200.20,1930
1200.40,1929
1200.60,1930
1200.80,1930
1201.00,1929
1201.20,1929
1201.40,1929
1201.60,1927
1201.80,1931
1202.00,1930
1202.20,1930
1202.40,1926
1202.60,1930
1202.80,1931
1203.00,1928
1203.20,1931
1203.40,1925
1203.60,1930
1203.80,1931
1204.00,1929
1204.20,1927
1204.40,1930
1204.60,1929
1204.80,1931
1205.00,1929
1205.20,1933
1205.40,1931
1205.60,1927
1205.80,1933
1206.00,1933
1206.20,1929
1206.40,1926
1206.60,1934
1206.80,1929
1207.00,1929
1207.20,1931
1207.40,1927
1207.60,1929
1207.80,1929
1208.00,1930
1208.20,1927
1208.40,1930
1208.60,1930
1208.80,1927
1209.00,1930
1209.20,1931
1209.40,1932
1209.60,1930
1209.80,1925
1210.00,1930
1210.20,1929
1210.40,1933
1210.60,1930
1210.80,1930
1211.00,1930
1211.20,1930
1211.40,1931
1211.60,1927
1211.80,1930
1212.00,1932
1212.20,1930
1212.40,1926
1212.60,1930
1212.80,1931
1213.00,1931
1213.20,1929
1213.40,1927
1213.60,1931
1213.80,1931
1214.00,1927
1214.20,1927
1214.40,1930
1214.60,1931
1214.80,1929
1215.00,1928
1215.20,1930
1215.40,1930
1215.60,1927
1215.80,1930
1216.00,1931
1216.20,1932
1216.40,1927
1216.60,1927
1216.80,1931
1217.00,1929
1217.20,1929
1217.40,1927
1217.60,1931
1217.80,1931
1218.00,1932
1218.20,1929
1218.40,1930
1218.60,1930
1218.80,1932
1219.00,1927
1219.20,1929
1219.40,1932
1219.60,1931
1219.80,1930
1220.00,1929
1220.20,1929
1220.40,1931
1220.60,1930
1220.80,1927
1221.00,1927
1221.20,1931
1221.40,1933
1221.60,1931
1221.80,1928
1222.00,1930
1222.20,1930
1222.40,1929
1222.60,1928
1222.80,1930
1223.00,1930
1223.20,1933
1223.40,1926
1223.60,1930
1223.80,1930
1224.00,1933
1224.20,1927
1224.40,1927
1224.60,1930
1224.80,1932
1225.00,1931
1225.20,1928
1225.40,1931
1225.60,1933
1225.80,1933
1226.00,1930
1226.20,1930
1226.40,1935
1226.60,1930
1226.80,1927
1227.00,1929
1227.20,1932
1227.40,1954
1227.60,1982
1227.80,2064
1228.00,1939
1228.20,1951
1228.40,2101
1228.60,1935
1228.80,1932
1229.00,1936
1229.20,1905
1229.40,1911
1229.60,1890
1229.80,1885
1230.00,1868
1230.20,1873
1230.40,1876
1230.60,1864
1230.80,1883
1231.00,2018
1231.20,1958
1231.40,1968
1231.60,2185
1231.80,1949
1232.00,1733
1232.20,1946
1232.40,1918
1232.60,1917
1232.80,1881
1233.00,2017
1233.20,1934
1233.40,2068
1233.60,1957
1233.80,1955
1234.00,2191
1234.20,1933
1234.40,1904
1234.60,1888
1234.80,1887
1235.00,1872
1235.20,1872
1235.40,1904
1235.60,1904
1235.80,1871
1236.00,1846
1236.20,1847
1236.40,1979
1236.60,1950
1236.80,1943
1237.00,2045
1237.20,1941
1237.40,1987
1237.60,1952
1237.80,1936
1238.00,2103
1238.20,1926
1238.40,1936
1238.60,1949
1238.80,2095
1239.00,1950
1239.20,1963
1239.40,2030
1239.60,2071
1239.80,1951
1240.00,1957
1240.20,1968
1240.40,2121
1240.60,1926
1240.80,1936
1241.00,1951
1241.20,1920
1241.40,1987
1241.60,1919
1241.80,1952
1242.00,1985
1242.20,1952
1242.40,1949
1242.60,1922
1242.80,1977
1243.00,1936
1243.20,1927
1243.40,1950
1243.60,1882
1243.80,1893
1244.00,1867
1244.20,1872
1244.40,1860
1244.60,1858
1244.80,1856
1245.00,1857
1245.20,1904
1245.40,1936
1245.60,1940
1245.80,1939
1246.00,1937
1246.20,1940
1246.40,1937
1246.60,1936
1246.80,1935
1247.00,1936
1247.20,1936
1247.40,1936
1247.60,1934
1247.80,1935
1248.00,1933
1248.20,1933
1248.40,1933
1248.60,1933
1248.80,1933
1249.00,1930
1249.20,1933
1249.40,1933
1249.60,1931
1249.80,1930
1250.00,1932
1250.20,1931
1250.40,1932
1250.60,1934
1250.80,1932
1251.00,1934
1251.20,1933
1251.40,1932
1251.60,1935
1251.80,1933
1252.00,1933
1252.20,1931
1252.40,1931
1252.60,1927
1252.80,1930
1253.00,1930
1253.20,1930
1253.40,1930
1253.60,1933
1253.80,1931
1254.00,1933
1254.20,1934
1254.40,1933
1254.60,1933
1254.80,1926
1255.00,1927
1255.20,1931
1255.40,1930
1255.60,1931
1255.80,1931
1256.00,1934
1256.20,1931
1256.40,1933
1256.60,1930
1256.80,1927
1257.00,1932
1257.20,1931
1257.40,1932
1257.60,1930
1257.80,1929
1258.00,1930
1258.20,1931
1258.40,1931
1258.60,1931
1258.80,1931
1259.00,1931
1259.20,1933
1259.40,1927
1259.60,1930
1259.80,1930
1260.00,1930
1260.20,1930
1260.40,1934
1260.60,1932
1260.80,1931
1261.00,1931
1261.20,1929
1261.40,1929
1261.60,1933
1261.80,1933
1262.00,1933
1262.20,1930
1262.40,1929
1262.60,1927
1262.80,1931
1263.00,1929
1263.20,1930
1263.40,1933
1263.60,1930
1263.80,1929
1264.00,1926
1264.20,1927
1264.40,1927
1264.60,1930
1264.80,1932
1265.00,1930
1265.20,1930
1265.40,1929
1265.60,1932
1265.80,1929
1266.00,1932
1266.20,1932
1266.40,1931
1266.60,1931
1266.80,1929
1267.00,1929
1267.20,1930
1267.40,1931
1267.60,1932
1267.80,1929
1268.00,1929
1268.20,1930
1268.40,1929
1268.60,1931
1268.80,1933
1269.00,1930
1269.20,1931
1269.40,1927
1269.60,1968
1269.80,2029
1270.00,1973
1270.20,1979
1270.40,1974
1270.60,2064
1270.80,1935
1271.00,1925
1271.20,1926
1271.40,1873
1271.60,1920
1271.80,1891
1272.00,1897
1272.20,1887
1272.40,1874
1272.60,1861
1272.80,1883
1273.00,1797
1273.20,2019
1273.40,1966
1273.60,1953
1273.80,2047
1274.00,1931
1274.20,1941
1274.40,1934
1274.60,1930
1274.80,1935
1275.00,1925
1275.20,1935
1275.40,1936
1275.60,1930
1275.80,1936
1276.00,1930
1276.20,1934
1276.40,1932
1276.60,1926
1276.80,1936
1277.00,1928
1277.20,1930
1277.40,1937
1277.60,1933
1277.80,1936
1278.00,1929
1278.20,1924
1278.40,1920
1278.60,1934
1278.80,1923
1279.00,1917
1279.20,1923
1279.40,1921
1279.60,1919
1279.80,1911
1280.00,1904
1280.20,1917
1280.40,1913
1280.60,1913
1280.80,1930
1281.00,1925
1281.20,1922
1281.40,1925
1281.60,1899
1281.80,1950
1282.00,1899
1282.20,1894
1282.40,1873
1282.60,1866
1282.80,1877
1283.00,1870
1283.20,1875
1283.40,1831
1283.60,1834
1283.80,1840
1284.00,1906
1284.20,1923
1284.40,1973
1284.60,2080
1284.80,1958
1285.00,1997
1285.20,1987
1285.40,1980
1285.60,1957
1285.80,1968
1286.00,1963
1286.20,1974
1286.40,1974
1286.60,1979
1286.80,1971
1287.00,1947
1287.20,1936
1287.40,1976
1287.60,1959
1287.80,2125
1288.00,1961
1288.20,2085
1288.40,1948
1288.60,1949
1288.80,1931
1289.00,1962
1289.20,1920
1289.40,1994
1289.60,1964
1289.80,1977
1290.00,1962
1290.20,1952
1290.40,1945
1290.60,1936
1290.80,1936
1291.00,1936
1291.20,1927
1291.40,1914
1291.60,1923
1291.80,1893
1292.00,1890
1292.20,1923
1292.40,1936
1292.60,1943
1292.80,1943
1293.00,1939
1293.20,1938
1293.40,1936
1293.60,1936
1293.80,1936
1294.00,1934
1294.20,1936
1294.40,1935
1294.60,1935
1294.80,1934
1295.00,1933
1295.20,1934
1295.40,1932
1295.60,1933
1295.80,1931
1296.00,1931
1296.20,1931
1296.40,1935
1296.60,1932
1296.80,1934
1297.00,1932
1297.20,1931
1297.40,1931
1297.60,1934
1297.80,1934
1298.00,1931
1298.20,1930
1298.40,1930
1298.60,1934
1298.80,1929
1299.00,1934
1299.20,1931
1299.40,1931
1299.60,1931
1299.80,1929
1300.00,1930
1300.20,1931
1300.40,1933
1300.60,1932
1300.80,1933
1301.00,1932
1301.20,1931
1301.40,1930
1301.60,1927
1301.80,1931
1302.00,1931
1302.20,1934
1302.40,1930
1302.60,1933
1302.80,1931
1303.00,1934
1303.20,1929
1303.40,1929
1303.60,1931
1303.80,1929
1304.00,1933
1304.20,1931
1304.40,1933
1304.60,1933
1304.80,1928
1305.00,1927
1305.20,1927
1305.40,1932
1305.60,1930
1305.80,1930
1306.00,1933
1306.20,1927
1306.40,1930
1306.60,1931
1306.80,1931
1307.00,1930
1307.20,1934
1307.40,1931
1307.60,1931
1307.80,1930
1308.00,1931
1308.20,1933
1308.40,1931
1308.60,1933
1308.80,1934
1309.00,1933
1309.20,1927
1309.40,1927
1309.60,1929
1309.80,1929
1310.00,1931
1310.20,1933
1310.40,1932
1310.60,1930
1310.80,1929
1311.00,1931
1311.20,1931
1311.40,1934
1311.60,1933
1311.80,1933
1312.00,1926
1312.20,1929
1312.40,1930
1312.60,1931
1312.80,1932
1313.00,1930
1313.20,1931
1313.40,1927
1313.60,1931
1313.80,1931
1314.00,1934
1314.20,1932
1314.40,1931
1314.60,1931
1314.80,1930
1315.00,1929
1315.20,1931
1315.40,1933
1315.60,1934
1315.80,1933
1316.00,1930
1316.20,1929
1316.40,1930
1316.60,1932
1316.80,1933
1317.00,1934
1317.20,1930
1317.40,1954
1317.60,1968
1317.80,1909
1318.00,1966
1318.20,1902
1318.40,1979
1318.60,1933
1318.80,1931
1319.00,1920
1319.20,1921
1319.40,1914
1319.60,1912
1319.80,1881
1320.00,1872
1320.20,1866
1320.40,1872
1320.60,1877
1320.80,1913
1321.00,1984
1321.20,1971
1321.40,1961
1321.60,1943
1321.80,2079
1322.00,1963
1322.20,1923
1322.40,1886
1322.60,1874
1322.80,1887
1323.00,1962
1323.20,2019
1323.40,1894
1323.60,1959
1323.80,1979
1324.00,1953
1324.20,1989
1324.40,1962
1324.60,1926
1324.80,1947
1325.00,1945
1325.20,1931
1325.40,2029
1325.60,1922
1325.80,2065
1326.00,1955
1326.20,1936
1326.40,1941
1326.60,2080
1326.80,1949
1327.00,1923
1327.20,1982
1327.40,2073
1327.60,1967
1327.80,1995
1328.00,1947
1328.20,1961
1328.40,1935
1328.60,1923
1328.80,1958
1329.00,1883
1329.20,1968
1329.40,1947
1329.60,1943
1329.80,1939
1330.00,1936
1330.20,1920
1330.40,1906
1330.60,1918
1330.80,1893
1331.00,1888
1331.20,1933
1331.40,1939
1331.60,1945
1331.80,1941
1332.00,1937
1332.20,1937
1332.40,1936
1332.60,1935
1332.80,1936
1333.00,1935
1333.20,1933
1333.40,1933
1333.60,1932
1333.80,1935
1334.00,1933
1334.20,1934
1334.40,1932
1334.60,1933
1334.80,1934
1335.00,1933
1335.20,1931
1335.40,1931
1335.60,1931
1335.80,1930
1336.00,1931
1336.20,1933
1336.40,1932
1336.60,1933
1336.80,1932
1337.00,1933
1337.20,1933
1337.40,1930
1337.60,1929
1337.80,1927
1338.00,1929
1338.20,1931
1338.40,1927
1338.60,1931
1338.80,1933
1339.00,1931
1339.20,1931
1339.40,1932
1339.60,1931
1339.80,1931
1340.00,1928
1340.20,1926
1340.40,1931
1340.60,1931
1340.80,1934
1341.00,1931
1341.20,1931
1341.40,1931
1341.60,1934
1341.80,1930
1342.00,1934
1342.20,1932
1342.40,1931
1342.60,1931
1342.80,1933
1343.00,1931
1343.20,1934
1343.40,1932
1343.60,1931
1343.80,1935
1344.00,1931
1344.20,1932
1344.40,1927
1344.60,1930
1344.80,1933
1345.00,1929
1345.20,1930
1345.40,1930
1345.60,1931
1345.80,1932
1346.00,1929
1346.20,1929
1346.40,1930
1346.60,1931
1346.80,1933
1347.00,1930
1347.20,1929
1347.40,1931
1347.60,1931
1347.80,1933
1348.00,1930
1348.20,1929
1348.40,1932
1348.60,1931
1348.80,1932
1349.00,1930
1349.20,1932
1349.40,1931
1349.60,1930
1349.80,1931
1350.00,1931
1350.20,1929
1350.40,1931
1350.60,1929
1350.80,1933
1351.00,1931
1351.20,1931
1351.40,1931
1351.60,1931
1351.80,1931
1352.00,1931
1352.20,1931
1352.40,1931
1352.60,1931
1352.80,1935
1353.00,1934
1353.20,1933
1353.40,1931
1353.60,1931
1353.80,1935
1354.00,1933
1354.20,1933
1354.40,1932
1354.60,1931
1354.80,1934
1355.00,1932
1355.20,1934
1355.40,1933
1355.60,1935
1355.80,1929
1356.00,1932
1356.20,1934
1356.40,1932
1356.60,1934
1356.80,1930
1357.00,1933
1357.20,1933
1357.40,1932
1357.60,1931
1357.80,1930
1358.00,1930
1358.20,1930
1358.40,1932
1358.60,1934
1358.80,1931
1359.00,1931
1359.20,1929
1359.40,1931
1359.60,1933
1359.80,1931
1360.00,1927
1360.20,1930
1360.40,1930
1360.60,1930
1360.80,1933
1361.00,1929
1361.20,1930
1361.40,1927
1361.60,1929
1361.80,1932
1362.00,1930
1362.20,1929
1362.40,1931
1362.60,1929
1362.80,1931
1363.00,1931
1363.20,1930
1363.40,1930
1363.60,1929
1363.80,1934
1364.00,1929
1364.20,1931
1364.40,1930
1364.60,1931
1364.80,1934
1365.00,1931
1365.20,1933
1365.40,1927
1365.60,1931
1365.80,1933
1366.00,1933
1366.20,1934
1366.40,1933
1366.60,1933
1366.80,1931
1367.00,1933
1367.20,1934
1367.40,1934
1367.60,1931
1367.80,1931
1368.00,1931
1368.20,1932
1368.40,1931
1368.60,1931
1368.80,1929
1369.00,1929
1369.20,1930
1369.40,1930
1369.60,1933
1369.80,1933
1370.00,1931
1370.20,1930
1370.40,1930
1370.60,1931
1370.80,1933
1371.00,1931
1371.20,1933
1371.40,1930
1371.60,1932
1371.80,1933
1372.00,1931
1372.20,1931
1372.40,1930
1372.60,1932
1372.80,1934
1373.00,1933
1373.20,1933
1373.40,1930
1373.60,1931
1373.80,1935
1374.00,1931
1374.20,1931
1374.40,1933
1374.60,1929
1374.80,1934
1375.00,1934
1375.20,1933
1375.40,1931
1375.60,1932
1375.80,1933
1376.00,1934
1376.20,1933
1376.40,1932
1376.60,1931
1376.80,1931
1377.00,1933
1377.20,1931
1377.40,1930
1377.60,1931
1377.80,1930
1378.00,1930
1378.20,1931
1378.40,1931
1378.60,1931
1378.80,1932
1379.00,1931
1379.20,1930
1379.40,1930
1379.60,1930
1379.80,1930
1380.00,1929
1380.20,1931
1380.40,1927
1380.60,1930
1380.80,1933
1381.00,1931
1381.20,1930
1381.40,1931
1381.60,1931
1381.80,1934
1382.00,1933
1382.20,1933
1382.40,1930
1382.60,1930
1382.80,1932
1383.00,1932
1383.20,1932
1383.40,1931
1383.60,1930
1383.80,1933
1384.00,1934
1384.20,1933
1384.40,1931
1384.60,1932
1384.80,1931
1385.00,1933
1385.20,1931
1385.40,1931
1385.60,1931
1385.80,1933
1386.00,1932
1386.20,1934
1386.40,1933
1386.60,1933
1386.80,1930
1387.00,1931
1387.20,1931
1387.40,1930
1387.60,1933
1387.80,1931
1388.00,1930
1388.20,1931
1388.40,1931
1388.60,1934
1388.80,1931
1389.00,1931
1389.20,1927
1389.40,1930
1389.60,1930
1389.80,1933
1390.00,1931
1390.20,1930
1390.40,1931
1390.60,1930
1390.80,1934
1391.00,1931
1391.20,1932
1391.40,1931
1391.60,1930
1391.80,1934
1392.00,1930
1392.20,1931
1392.40,1930
1392.60,1931
1392.80,1931
1393.00,1934
1393.20,1933
1393.40,1932
1393.60,1931
1393.80,1931
1394.00,1933
1394.20,1931
1394.40,1933
1394.60,1929
1394.80,1933
1395.00,1927
1395.20,1931
1395.40,1933
1395.60,1932
1395.80,1933
1396.00,1930
1396.20,1931
1396.40,1931
1396.60,1931
1396.80,1932
1397.00,1929
1397.20,1930
1397.40,1930
1397.60,1931
1397.80,1932
1398.00,1930
1398.20,1933
1398.40,1930
1398.60,1930
1398.80,1933
1399.00,1932
1399.20,1931
1399.40,1931
1399.60,1929
1399.80,1934
1400.00,1933
1400.20,1934
1400.40,1931
1400.60,1929
1400.80,1924
1401.00,1927
1401.20,1927
1401.40,1929
1401.60,1931
1401.80,1927
1402.00,1929
1402.20,1927
1402.40,1930
1402.60,1932
1402.80,1927
1403.00,1927
1403.20,1930
1403.40,1931
1403.60,1929
1403.80,1927
1404.00,1933
1404.20,1930
1404.40,1927
1404.60,1931
1404.80,1927
1405.00,1931
1405.20,1931
1405.40,1930
1405.60,1931
1405.80,1931
1406.00,1930
1406.20,1931
1406.40,1929
1406.60,1930
1406.80,1929
1407.00,1931
1407.20,1933
1407.40,1931
1407.60,1930
1407.80,1930
1408.00,1933
1408.20,1933
1408.40,1932
1408.60,1929
1408.80,1931
1409.00,1931
1409.20,1930
1409.40,1932
1409.60,1930
1409.80,1930
1410.00,1927
1410.20,1929
1410.40,1931
1410.60,1931
1410.80,1930
1411.00,1927
1411.20,1931
1411.40,1930
1411.60,1931
1411.80,1932
1412.00,1929
1412.20,1927
1412.40,1930
1412.60,1931
1412.80,1933
1413.00,1931
1413.20,1929
1413.40,1929
1413.60,1931
1413.80,1930
1414.00,1931
1414.20,1933
1414.40,1927
1414.60,1931
1414.80,1930
1415.00,1929
1415.20,1933
1415.40,1930
1415.60,1932
1415.80,1929
1416.00,1927
1416.20,1919
1416.40,1966
1416.60,1954
1416.80,1971
1417.00,1939
1417.20,1951
1417.40,1949
1417.60,1921
1417.80,1924
1418.00,1919
1418.20,1914
1418.40,1901
1418.60,1913
1418.80,1878
1419.00,1873
1419.20,1861
1419.40,1872
1419.60,1869
1419.80,1910
1420.00,1951
1420.20,1957
1420.40,1963
1420.60,2013
1420.80,1981
1421.00,2179
1421.20,1934
1421.40,1889
1421.60,1873
1421.80,1890
1422.00,1895
1422.20,1938
1422.40,2071
1422.60,1970
1422.80,1967
1423.00,1954
1423.20,2096
1423.40,1961
1423.60,1923
1423.80,2011
1424.00,1971
1424.20,1932
1424.40,2071
1424.60,1920
1424.80,1948
1425.00,1939
1425.20,1936
1425.40,1997
1425.60,2029
1425.80,1951
1426.00,1921
1426.20,2019
1426.40,1979
1426.60,1945
1426.80,2084
1427.00,1955
1427.20,1947
1427.40,1933
1427.60,1923
1427.80,1953
1428.00,1919
1428.20,1968
1428.40,1971
1428.60,1947
1428.80,1934
1429.00,1933
1429.20,1919
1429.40,1904
1429.60,1915
1429.80,1903
1430.00,1923
1430.20,1937
1430.40,1942
1430.60,1941
1430.80,1936
1431.00,1936
1431.20,1936
1431.40,1936
1431.60,1936
1431.80,1934
1432.00,1933
1432.20,1931
1432.40,1932
1432.60,1933
1432.80,1931
1433.00,1934
1433.20,1932
1433.40,1931
1433.60,1931
1433.80,1930
1434.00,1935
1434.20,1933
1434.40,1932
1434.60,1931
1434.80,1931
1435.00,1930
1435.20,1930
1435.40,1931
1435.60,1931
1435.80,1930
1436.00,1931
1436.20,1930
1436.40,1927
1436.60,1926
1436.80,1930
1437.00,1929
1437.20,1932
1437.40,1930
1437.60,1931
1437.80,1931
1438.00,1933
1438.20,1931
1438.40,1933
1438.60,1931
1438.80,1929
1439.00,1929
1439.20,1927
1439.40,1931
1439.60,1930
1439.80,1933
1440.00,1930
1440.20,1932
1440.40,1931
1440.60,1931
1440.80,1927
1441.00,1930
1441.20,1934
1441.40,1933
1441.60,1933
1441.80,1930
1442.00,1930
1442.20,1929
1442.40,1930
1442.60,1929
1442.80,1930
1443.00,1931
1443.20,1932
1443.40,1930
1443.60,1925
1443.80,1927
1444.00,1930
1444.20,1931
1444.40,1931
1444.60,1931
1444.80,1931
1445.00,1926
1445.20,1930
1445.40,1931
1445.60,1931
1445.80,1932
1446.00,1931
1446.20,1930
1446.40,1930
1446.60,1931
1446.80,1930
1447.00,1933
1447.20,1930
1447.40,1933
1447.60,1929
1447.80,1929
1448.00,1933
1448.20,1930
1448.40,1935
1448.60,1929
1448.80,1931
1449.00,1931
1449.20,1927
1449.40,1932
1449.60,1931
1449.80,1930
1450.00,1930
1450.20,1929
1450.40,1930
1450.60,1932
1450.80,1929
1451.00,1929
1451.20,1932
1451.40,1931
1451.60,1927
1451.80,1930
1452.00,1933
1452.20,1930
1452.40,1931
1452.60,1931
1452.80,1930
1453.00,1928
1453.20,1928
1453.40,1929
1453.60,1933
1453.80,1930
1454.00,1930
1454.20,1931
1454.40,1930
1454.60,1930
1454.80,1929
1455.00,1929
1455.20,1936
1455.40,2069
1455.60,1980
1455.80,2103
1456.00,1968
1456.20,1968
1456.40,1938
1456.60,1922
1456.80,1936
1457.00,1915
1457.20,1919
1457.40,1901
1457.60,1907
1457.80,1881
1458.00,1875
1458.20,1873
1458.40,1881
1458.60,1907
1458.80,1920
1459.00,1968
1459.20,1921
1459.40,1952
1459.60,1983
1459.80,1958
1460.00,1926
1460.20,1908
1460.40,1897
1460.60,1851
1460.80,1938
1461.00,1990
1461.20,1966
1461.40,1949
1461.60,1974
1461.80,1938
1462.00,1892
1462.20,1989
1462.40,1959
1462.60,1935
1462.80,1969
1463.00,2015
1463.20,1924
1463.40,2085
1463.60,1955
1463.80,2064
1464.00,1941
1464.20,1925
1464.40,1939
1464.60,1923
1464.80,1968
1465.00,1949
1465.20,1937
1465.40,1964
1465.60,1938
1465.80,2034
1466.00,1922
1466.20,1967
1466.40,2097
1466.60,1936
1466.80,1962
1467.00,1961
1467.20,1948
1467.40,1936
1467.60,1936
1467.80,1943
1468.00,1920
1468.20,1905
1468.40,1893
1468.60,1901
1468.80,1891
1469.00,1935
1469.20,1942
1469.40,1939
1469.60,1939
1469.80,1940
1470.00,1936
1470.20,1936
1470.40,1936
1470.60,1936
1470.80,1936
1471.00,1934
1471.20,1935
1471.40,1933
1471.60,1936
1471.80,1931
1472.00,1934
1472.20,1932
1472.40,1933
1472.60,1934
1472.80,1932
1473.00,1931
1473.20,1933
1473.40,1933
1473.60,1934
1473.80,1933
1474.00,1935
1474.20,1931
1474.40,1933
1474.60,1935
1474.80,1931
1475.00,1931
1475.20,1932
1475.40,1930
1475.60,1931
1475.80,1932
1476.00,1934
1476.20,1934
1476.40,1931
1476.60,1930
1476.80,1929
1477.00,1931
1477.20,1929
1477.40,1931
1477.60,1932
1477.80,1931
1478.00,1931
1478.20,1929
1478.40,1929
1478.60,1932
1478.80,1931
1479.00,1931
1479.20,1929
1479.40,1929
1479.60,1931
1479.80,1931
1480.00,1934
1480.20,1931
1480.40,1933
1480.60,1931
1480.80,1929
1481.00,1933
1481.20,1930
1481.40,1930
1481.60,1931
1481.80,1929
1482.00,1930
1482.20,1927
1482.40,1931
1482.60,1931
1482.80,1933
1483.00,1932
1483.20,1930
1483.40,1929
1483.60,1927
1483.80,1930
1484.00,1931
1484.20,1930
1484.40,1931
1484.60,1930
1484.80,1929
1485.00,1933
1485.20,1932
1485.40,1930
1485.60,1932
1485.80,1933
1486.00,1930
1486.20,1929
1486.40,1935
1486.60,1931
1486.80,1931
1487.00,1931
1487.20,1927
1487.40,1927
1487.60,1933
1487.80,1934
1488.00,1931
1488.20,1930
1488.40,1930
1488.60,1930
1488.80,1933
1489.00,1933
1489.20,1932
1489.40,1933
1489.60,1929
1489.80,1931
1490.00,1930
1490.20,1930
1490.40,1930
1490.60,1933
1490.80,1927
1491.00,1930
1491.20,1927
1491.40,1930
1491.60,1931
1491.80,1933
1492.00,1929
1492.20,1929
1492.40,1929
1492.60,1930
1492.80,1932
1493.00,1933
1493.20,1930
1493.40,1930
1493.60,1930
1493.80,1931
1494.00,1933
1494.20,1966
1494.40,1947
1494.60,1990
1494.80,1958
1495.00,1962
1495.20,1935
1495.40,1923
1495.60,1927
1495.80,1930
1496.00,1910
1496.20,1903
1496.40,1904
1496.60,1874
1496.80,1872
1497.00,1859
1497.20,1867
1497.40,1893
1497.60,1936
1497.80,1985
1498.00,1995
1498.20,1956
1498.40,2003
1498.60,2099
1498.80,1945
1499.00,1900
1499.20,1899
1499.40,1851
1499.60,1909
1499.80,2080
1500.00,1951
1500.20,1920
1500.40,1965
1500.60,1941
1500.80,1808
1501.00,1975
1501.20,1822
1501.40,1923
1501.60,1959
1501.80,1930
1502.00,1700
1502.20,2035
1502.40,1956
1502.60,1970
1502.80,1937
1503.00,1923
1503.20,1933
1503.40,1918
1503.60,1904
1503.80,1968
1504.00,1948
1504.20,1989
1504.40,1949
1504.60,1947
1504.80,1922
1505.00,1979
1505.20,1953
1505.40,1960
1505.60,1943
1505.80,1970
1506.00,1958
1506.20,1934
1506.40,1930
1506.60,1936
1506.80,1925
1507.00,1910
1507.20,1894
1507.40,1900
1507.60,1904
1507.80,1936
1508.00,1937
1508.20,1939
1508.40,1940
1508.60,1937
1508.80,1937
1509.00,1937
1509.20,1936
1509.40,1936
1509.60,1936
1509.80,1935
1510.00,1933
1510.20,1931
1510.40,1934
1510.60,1934
1510.80,1931
1511.00,1933
1511.20,1930
1511.40,1931
1511.60,1934
1511.80,1933
1512.00,1932
1512.20,1929
1512.40,1931
1512.60,1931
1512.80,1930
1513.00,1931
1513.20,1930
1513.40,1930
1513.60,1927
1513.80,1930
1514.00,1931
1514.20,1932
1514.40,1932
1514.60,1931
1514.80,1933
1515.00,1932
1515.20,1933
1515.40,1930
1515.60,1935
1515.80,1931
1516.00,1929
1516.20,1927
1516.40,1929
1516.60,1931
1516.80,1930
1517.00,1931
1517.20,1933
1517.40,1930
1517.60,1932
1517.80,1926
1518.00,1931
1518.20,1927
1518.40,1930
1518.60,1931
1518.80,1929
1519.00,1929
1519.20,1930
1519.40,1927
1519.60,1930
1519.80,1930
1520.00,1927
1520.20,1930
1520.40,1930
1520.60,1930
1520.80,1931
1521.00,1929
1521.20,1930
1521.40,1931
1521.60,1931
1521.80,1933
1522.00,1930
1522.20,1933
1522.40,1930
1522.60,1934
1522.80,1931
1523.00,1931
1523.20,1930
